business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories,hours_Monday,hours_Tuesday,hours_Wednesday,hours_Thursday,hours_Friday,hours_Saturday,hours_Sunday
bKppmYKQ_-9cpp2yziB-Qw,Lincoln Chicken Pizza And Grill,2614 W Girard Ave,Philadelphia,PA,19130.0,39.9738754,-75.1794242,2.5,20,1,"Cheesesteaks, Chicken Wings, Restaurants, Pizza",11:00-00:00,11:00-00:00,11:00-00:00,11:00-00:00,11:00-00:00,11:00-00:00,11:00-00:00
K8b2MQ5Az59-nzvqUfjJEQ,The Farm and Fisherman,1120 Pine St,Philadelphia,PA,19107.0,39.944935,-75.1606759,4.0,234,0,"American (New), Restaurants",Closed,Closed,17:00-22:00,17:00-22:00,17:00-22:00,17:00-22:00,17:00-22:00
s55Hw6gHhQzZctinFhPu-g,Urban Eatery,3400 Lancaster Ave,Philadelphia,PA,19104.0,39.9570681,-75.1916189,2.0,9,1,"Restaurants, Food Court",08:00-19:00,08:00-19:00,08:00-19:00,08:00-19:00,08:00-19:00,09:00-19:00,09:00-19:00
n6dw_zxL_4cVO6EP_m0joQ,Dragon House,1228 Chestnut St,Philadelphia,PA,19107.0,39.9503586,-75.1615836,4.0,5,1,"Restaurants, Chinese",Closed,Closed,Closed,Closed,Closed,Closed,Closed
agTcS5LYZJe4gNiXK6nNkw,Buca D’Oro ,711 Locust St,Philadelphia,PA,19106.0,39.9470772078,-75.1541655511,4.0,5,1,"Italian, Restaurants",17:00-21:00,17:00-21:00,17:00-21:00,17:00-21:00,17:00-22:00,17:00-22:00,17:00-21:00
Zk_GdMMPgEfKUECCxAxvwQ,Pho Nam Giang,427 Franklin Mills Cir,Philadelphia,PA,19154.0,40.0860776,-74.9648083509,4.5,23,1,"Chinese, Restaurants, Vietnamese, Asian Fusion",11:30-21:30,11:30-21:30,11:30-21:30,11:30-21:30,11:30-21:30,11:30-21:30,11:30-21:30
PxEiXqMAzzvp8GFlb5EoLg,Grain Exchange,7152 Germantown Ave,Philadelphia,PA,19119.0,40.059508,-75.190838,3.5,239,0,"Restaurants, American (New), Nightlife, American (Traditional), Pubs, Southern, Bars, Gastropubs",11:00-23:00,11:00-23:00,11:00-23:00,11:00-23:00,11:00-00:00,11:00-00:00,11:00-23:00
w0zKpH49tW6Y-b6ZJzKMFw,Chuck's Alibi,7301 Oxford Ave,Philadelphia,PA,19111.0,40.061417,-75.0833451,2.0,76,1,"Food, Restaurants, Seafood",16:00-22:00,16:00-22:00,16:00-22:00,16:00-22:00,16:00-22:00,16:00-22:00,16:00-22:00
eqNutOMnPqKa9QDAY6KfEw,J'aime French Bakery,212 S 12th St,Philadelphia,PA,19107.0,39.948081,-75.1608093,4.5,310,1,"Food, Juice Bars & Smoothies, Coffee & Tea, Restaurants, Bakeries, Cafes",Closed,07:00-16:00,07:00-16:00,08:00-13:00,08:00-13:00,08:00-16:00,08:00-16:00
sfbg2kxnvKpmlIuCUas5TA,Lucky Wok Restaurant,5431 N 5th St,Philadelphia,PA,19120.0,40.0342865,-75.1307075,2.5,6,1,"Restaurants, Chinese",Closed,Closed,Closed,Closed,Closed,Closed,Closed
8cLbpSZOHnmzxzDNSBGQCA,About BBQ,933 Race Sreet,Philadelphia,PA,19107.0,39.9554168697,-75.1554945434,4.0,14,0,"Barbeque, Restaurants",16:00-02:00,16:00-02:00,16:00-02:00,16:00-02:00,16:00-02:00,16:00-02:00,16:00-02:00
CB7nXPd5h_YLzcgfDo2DCg,Mike's Breakfast,"6201 N Front St, Ste 16",Philadelphia,PA,19120.0,40.045729,-75.11891,3.0,15,1,"Restaurants, Breakfast & Brunch",Closed,Closed,Closed,Closed,Closed,Closed,Closed
7lwe7n-Yc-V9E_HfLAeylg,Pub & Kitchen,1946 Lombard St,Philadelphia,PA,19146.0,39.9456566,-75.1747733,3.5,615,1,"Restaurants, Pubs, Food, Bars, American (New), Nightlife",16:00-00:00,16:00-00:00,16:00-00:00,16:00-00:00,16:00-00:00,11:00-00:00,11:00-00:00
o4_cgIKWgvJ09TZeSzARmg,Quality Pizza,6438 Rising Sun Ave,Philadelphia,PA,19111.0,40.0509209,-75.094581,3.0,19,1,"Restaurants, Pizza",Closed,Closed,Closed,Closed,Closed,Closed,Closed
5m3ND7lNNd6zo-bNQGoXhQ,Three 12 Sport Bar and Lounge,312 Market St,Philadelphia,PA,19106.0,39.9499452,-75.146352,2.5,33,1,"Lounges, Sports Bars, Bars, Cocktail Bars, Nightlife, Restaurants, American (Traditional)",11:00-01:30,11:00-01:30,11:00-01:30,11:00-01:30,11:00-01:30,11:00-01:30,11:00-01:30
IDGg4Ax0iMYBtSKRP0tBbg,Germantown Pizza,1517 N 4th St,Philadelphia,PA,19122.0,39.9742039,-75.1420764,3.0,20,0,"Pizza, Restaurants, Italian, Desserts, Food",11:00-23:00,11:00-23:00,11:00-23:00,11:00-23:00,14:00-00:00,14:00-00:00,12:00-22:00
7J81xJFlMM244_f05k2egw,Hammerheads Bar & Grille,3517 Cottman Ave,Philadelphia,PA,19149.0,40.0374692,-75.0417837,2.5,15,1,"Dive Bars, Restaurants, American (Traditional), Nightlife, Bars",Closed,Closed,Closed,Closed,Closed,Closed,Closed
oBhJuukGRqPVvYBfTkhuZA,Square 1682,121 S 17th St,Philadelphia,PA,19103.0,39.9508011,-75.1686108,3.5,385,1,"American (New), Breakfast & Brunch, Bars, Nightlife, Restaurants",Closed,17:00-22:00,17:00-22:00,17:00-22:00,17:00-22:00,17:00-22:00,09:00-14:00
e0aGg7U132XQRup2qa0Ztg,Archway Sandwich Shop,48 N 8th St,Philadelphia,PA,19107.0,39.9528017,-75.1533475,3.0,7,0,"Delis, Sandwiches, Restaurants, Breakfast & Brunch",06:00-18:00,06:00-18:00,06:00-18:00,06:00-18:00,06:00-18:00,07:00-15:00,Closed
04UD14gamNjLY0IDYVhHJg,Dmitri's,795 S 3rd St,Philadelphia,PA,19147.0,39.9380132,-75.1481307,4.0,273,0,"Mediterranean, Restaurants, Seafood, Greek",Closed,Closed,17:30-21:00,17:30-21:00,17:30-22:00,17:30-22:00,17:00-21:00
7sKfrJmjG6unAQeWdQUe2w,Franzone's Pizzeria & Restaurant,114 Levering St,Philadelphia,PA,19127.0,40.026465,-75.2244958,3.5,110,1,"Pizza, Restaurants",11:00-22:00,11:00-22:00,11:00-22:00,11:00-23:00,11:00-23:00,11:00-23:00,11:00-23:00
14ZGwnDyydXdSBsLXpSUrA,Vientiane Café,4728 Baltimore Ave,Philadelphia,PA,19143.0,39.9483087,-75.2178905,4.0,304,1,"Vietnamese, Restaurants, Food, Thai, Coffee & Tea, Laotian",Closed,16:00-21:00,16:00-21:00,16:00-21:00,16:00-21:00,16:00-21:00,Closed
4NjPz9bJzll1FMIi2bw8HA,Sonam,223 South St,Philadelphia,PA,19176.0,39.9412971,-75.1466064,4.5,9,0,"Tapas Bars, Restaurants",Closed,Closed,Closed,Closed,Closed,Closed,Closed
AY1SyySRyTnBwBdf7qfGxQ,Citi Market place,1318 Walnut St,Philadelphia,PA,19107.0,39.9489105,-75.1630155,4.5,86,0,"Grocery, Vegan, Food, Vegetarian, Convenience Stores, Restaurants",07:00-21:00,07:00-21:00,07:00-21:00,07:00-21:00,07:00-21:00,08:00-21:00,09:00-18:00
9XpU6r6ATXSWYfbU7kibaQ,Passero's Coffee Roasters,1601 John F Kennedy Blvd,Philadelphia,PA,19103.0,39.9542012,-75.1674658,4.5,91,1,"Coffee & Tea, Restaurants, Food, Coffee Roasteries, Sandwiches",Closed,Closed,Closed,Closed,Closed,Closed,Closed
cz0sBSp8G2R2dqE6cccbuw,Wit or Witout Cheesesteaks,7352 Frankford Ave,Philadelphia,PA,19136.0,40.0378039,-75.0387664,2.5,37,0,"Restaurants, Cheesesteaks, Sandwiches",Closed,Closed,Closed,Closed,Closed,Closed,Closed
Lro-qULT-oa4Oz36p1yTwA,Johnny G's Pizza,7315 Oxford Ave,Philadelphia,PA,19111.0,40.0618893,-75.0832513,3.0,11,0,"Restaurants, Pizza",Closed,Closed,Closed,Closed,Closed,Closed,Closed
Yl4Am6NhqWo_YMmo1SyU5A,Domino's Pizza,5754 Baltimore Ave,Philadelphia,PA,19143.0,39.9453395,-75.238934,2.0,5,1,"Restaurants, Pizza",10:00-01:00,10:00-01:00,10:00-01:00,10:00-01:00,10:00-02:00,10:00-02:00,10:00-01:00
ld1b8y_PHH6Mn_e7T0u04g,Gachi Sushi and Noodle,"8500 Essington Ave, A West Terminal",Philadelphia,PA,19153.0,39.8946117,-75.2292952,4.0,95,1,"Noodles, Japanese, Restaurants, Sushi Bars",05:00-22:00,05:00-22:00,05:00-22:00,05:00-22:00,05:00-22:00,05:00-22:00,05:00-22:00
aZNiVR6oAMQX5__yGPvYsg,Susanna Foo Chinese Cuisine,1512 Walnut St,Philadelphia,PA,19102.0,39.9493255,-75.1667043,3.5,26,0,"Chinese, Restaurants",Closed,Closed,Closed,Closed,Closed,Closed,Closed
WxFfnTx_VAT_ORvqHAfYNw,My Blue Heaven,2762 E Pacific St,Philadelphia,PA,19134.0,39.9883288,-75.0912665,3.0,6,0,"Restaurants, Nightlife, American (Traditional), Bars",10:30-02:00,10:30-02:00,10:30-02:00,10:30-02:00,10:30-02:00,10:30-02:00,10:30-02:00
ejRuEF2j8_w5qQbwEQ8GfQ,Villagio Pizza Cafe,2533 Clearfield St,Philadelphia,PA,19134.0,39.9851818,-75.1067498,3.0,47,0,"Pizza, Breakfast & Brunch, Restaurants",10:00-23:00,10:00-23:00,10:00-23:00,10:00-23:00,10:00-00:00,09:00-00:00,09:00-23:00
zVmW-ohNzhOPiBIeUPL62g,Goody's Pizza,6237 Frankford Ave,Philadelphia,PA,19135.0,40.0274889,-75.0611831,2.0,25,1,"Restaurants, Pizza",11:00-23:00,11:00-23:00,11:00-23:00,11:00-23:00,11:00-00:00,11:00-00:00,12:00-23:00
MGNAYydr7SxPMDgFlnZ7sg,Little Caesars Pizza,200 W Oregon Ave,Philadelphia,PA,19148.0,39.9139475,-75.1520299,3.0,10,1,"Restaurants, Pizza",Closed,Closed,Closed,Closed,Closed,Closed,Closed
oFMpfE5J6f0ATRmsVXrFSg,Papa Sam,6398 Castor Ave,Philadelphia,PA,19149.0,40.0394759,-75.0778205,3.0,6,0,"Pizza, Restaurants",Closed,Closed,Closed,Closed,Closed,Closed,Closed
tCLAeZsjXFG9RumJ4Hn0Kw,Maru Global,255 S 10th St,Philadelphia,PA,19107.0,39.9467949,-75.1577025,3.5,72,0,"Restaurants, Japanese",11:30-20:00,11:30-20:00,11:30-20:00,11:30-20:00,11:30-20:00,11:30-20:00,Closed
T8lxi3V2avTVXCanVkAFNg,Pizza Hut,"2715 S Front St, Ste 9",Philadelphia,PA,19148.0,39.9130548,-75.149704,1.5,25,0,"Italian, Chicken Wings, Restaurants, Pizza",12:00-22:00,12:00-22:00,12:00-22:00,12:00-22:00,12:00-23:00,12:00-23:00,12:00-22:00
fr2qDm_mY1afIGMvqsKUCg,George's Wings,3818 Morrell Ave,Philadelphia,PA,19114.0,40.0643044322,-74.9868814021,3.5,50,1,"American (Traditional), Fast Food, Restaurants, Chicken Wings, Food, Seafood, Sandwiches, Wraps, Burgers",11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-23:00,11:00-23:00,12:00-22:00
GOSVLhjUT6TnrPhkkmDOpw,Vineyards Cafe,847 N 16th St,Philadelphia,PA,19130.0,39.969939,-75.163026,4.5,192,1,"Coffee & Tea, Cafes, Food, Creperies, Internet Cafes, Restaurants, Breakfast & Brunch",Closed,07:00-15:00,07:00-15:00,07:00-15:00,07:00-15:00,08:00-15:00,08:00-15:00
kOHcpCZQd4uNp6G2uE8o2A,PrimoHoagies,1528 W Ritner St,Philadelphia,PA,19145.0,39.9209271,-75.1733058,4.0,43,1,"Delis, Restaurants, Italian, Local Flavor, Sandwiches",Closed,09:00-16:00,09:00-16:00,09:00-16:00,09:00-16:00,09:00-16:00,09:00-15:00
ELJcgId3RiCADVIT5QbUTA,Hyon's Seafood,1320 S 21st St,Philadelphia,PA,19146.0,39.9350405,-75.179381,3.5,5,1,"Restaurants, Seafood",Closed,Closed,Closed,Closed,Closed,Closed,Closed
h85b3MFPWyaopMBy8DpBpA,Ron's Caribbean Cuisine,5726 N Broad St,Philadelphia,PA,19141.0,40.0407573,-75.1448014,4.0,142,1,"Restaurants, Food, Ethnic Food, Cafes, Caribbean, Specialty Food",10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,10:00-22:00,10:00-22:00,11:00-20:00
w9hS5x1F52Id-G1KTrAOZg,Wiz Kid,124 S 19th St,Philadelphia,PA,19103.0,39.9509958568,-75.1723086834,4.5,163,0,"Vegan, Restaurants, Fast Food, Cheesesteaks",11:00-20:00,11:00-20:00,11:00-20:00,11:00-20:00,11:00-21:00,11:00-21:00,11:00-20:00
_tADqh3OmH6CzGJWKkru3g,Latin Flavor,627 South St,Philadelphia,PA,19147.0,39.9422752,-75.1532337,4.5,10,0,"Latin American, Caribbean, Cuban, Restaurants",Closed,Closed,Closed,Closed,Closed,Closed,Closed
5Eq-hxUIIjZTHFnpZJhgQQ,Tom's Corner Grill & Pizza,7375 Crabtree St,Philadelphia,PA,19136.0,40.0406177,-75.0438084,3.5,11,1,"Restaurants, Pizza",11:00-23:00,11:00-23:00,11:00-23:00,11:00-23:00,11:00-00:00,11:00-00:00,12:00-22:00
c8rjE6NcfeyzLB_aU1GdMA,Sláinte Pub & Grill,3000 Market St,Philadelphia,PA,19104.0,39.954815805,-75.1836068183,3.5,139,0,"Nightlife, Bars, Restaurants, Irish, Pubs",11:00-01:00,11:00-02:00,11:00-02:00,11:00-02:00,11:00-02:00,11:00-02:00,11:00-00:00
mCo2uVTTGYrEhRrkQW-CMw,Empress Garden,108 N 10th St,Philadelphia,PA,19107.0,39.9539403,-75.1563093,4.0,263,0,"Taiwanese, Chinese, Noodles, Restaurants",11:00-21:45,11:00-21:45,11:00-21:45,11:00-21:45,11:00-22:30,11:00-22:30,11:00-21:45
-LmhsdQproqCf5EQoD06rQ,The Fat ChickeN,2355 S Bucknell St,Philadelphia,PA,19145.0,39.9227051442,-75.1861358061,4.5,10,0,"Japanese, Chicken Wings, Fast Food, Restaurants",11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,12:00-22:00,12:00-21:00
ydIiHK4TE_wd7gAyifNUAQ,Chinese Restaurant,104 N 10th St,Philadelphia,PA,19107.0,39.9538392,-75.1563293,4.5,27,0,"Restaurants, Chinese",09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,Closed,Closed
afsP-p_pr4ikrboB5MtUzQ,Los Compadres,3300 Market St,Philadelphia,PA,19145.0,39.9553865,-75.1910637,4.0,12,1,"Mexican, Italian, Food Trucks, Restaurants, Food",09:00-15:30,09:00-15:30,09:00-15:30,09:00-15:30,09:00-15:30,Closed,Closed
7MaaaorooHRAqkQXcTqmrg,Nannie Francos Pizza,2141 S 11th St,Philadelphia,PA,19148.0,39.922527,-75.1644732,3.0,13,0,"Pizza, Restaurants",Closed,11:00-23:00,11:00-23:00,11:00-23:00,11:00-03:00,11:00-03:00,12:00-21:00
tVxL-Ygzwp8NMuxwvNmWRA,Los Potrillos,4200 G St.,Philadelphia,PA,19124.0,40.0123759,-75.1124633,4.0,17,1,"American (Traditional), Spanish, Restaurants, Food Trucks, Mexican, Food",10:00-23:30,10:00-23:30,10:00-23:30,10:00-23:30,10:00-00:00,12:00-00:00,Closed
H3yoQNhw-AfdLIwScR1zXg,Divino Wine Bar,267 S 19th St,Philadelphia,PA,19103.0,39.9482333,-75.1726372,3.5,10,0,"Italian, Wine Bars, Restaurants, Bars, Nightlife, Pizza",Closed,Closed,Closed,Closed,Closed,Closed,Closed
rVfe1LHo55A2fworkm_jVw,Capofitto,233 Chestnut St,Philadelphia,PA,19106.0,39.9485775068,-75.1450225711,4.5,205,0,"Bars, Gelato, Breakfast & Brunch, Italian, Food, Nightlife, Restaurants, Pizza",Closed,Closed,11:30-21:00,11:30-21:00,11:30-23:00,11:30-23:00,11:30-21:00
O6hY9yenifuRXrpc4TfgsQ,The Blue Duck,2859 Holme Ave,Philadelphia,PA,19152.0,40.0571673033,-75.0304835714,4.0,495,0,"Restaurants, American (New), Burgers, Breakfast & Brunch, Sandwiches",Closed,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,17:00-22:00,10:00-14:00
-V0vIgo6196MDn_x3ZaYmA,La Creperie Cafe,1722 Sansom St,Philadelphia,PA,19103.0,39.9506242,-75.1697297,3.5,146,0,"Restaurants, Cafes, Creperies",11:30-16:00,11:30-21:30,11:30-21:30,11:30-21:30,11:30-21:30,11:00-22:00,10:00-19:00
ZMJz4ekxrcZdhBcnK4B_6g,Kurry Shack,2015 E Moyamensing Ave,Philadelphia,PA,19148.0,39.9229257,-75.1525267,3.5,29,1,"Vegetarian, Specialty Food, Health Markets, Halal, Indian, Restaurants, Food",11:30-21:45,11:30-21:45,Closed,11:30-21:45,11:30-22:45,11:30-22:45,11:30-21:45
UaovDcnP0QzsmGf6vXvg9w,Rocchino's,239 Chestnut St,Philadelphia,PA,19106.0,39.948818,-75.1456539,3.0,20,0,"American (New), Italian, Restaurants",11:30-22:00,11:30-22:00,11:30-22:00,11:30-22:00,11:30-23:00,11:30-23:00,Closed
x2J-YIFeGZ-nsezzooVA9g,Twenty 21,2005 Market St,Philadelphia,PA,19103.0,39.9541083,-75.1746706,3.0,8,0,Restaurants,Closed,Closed,Closed,Closed,Closed,Closed,Closed
kLS3Sth5HvO0IjrXCCvXxA,Wawa,19th St & Market St,Philadelphia,PA,19103.0,39.953351,-75.172624,2.5,45,1,"Food, Automotive, Convenience Stores, Coffee & Tea, Gas Stations, Sandwiches, Restaurants",Closed,Closed,Closed,Closed,Closed,Closed,Closed
sdWuLh-auc0nC2Jy6_26AQ,The Black Sheep Pub & Restaurant,247 S 17th St,Philadelphia,PA,19103.0,39.9484223,-75.1692901,3.5,339,1,"Bars, Pubs, Irish Pub, Nightlife, Sports Bars, Restaurants, American (New)",11:00-23:00,11:00-23:00,11:00-23:00,11:00-23:00,11:00-23:00,11:00-23:00,11:00-23:00
jFmS7S0kU5ZQHSm4jqymQw,Vegetate,3210 Chestnut St,Philadelphia,PA,19104.0,39.9539284,-75.1886632,3.0,19,0,"Sandwiches, American (New), Vegetarian, Vegan, Breakfast & Brunch, Restaurants",07:30-19:30,07:30-19:30,07:30-19:30,07:30-19:30,07:30-19:30,07:30-18:00,07:30-18:00
AtYDSsVOZT8DLWCcTBqZmQ,Hunnies Crispy Chicken,223 S Sydenham St,Philadelphia,PA,19102.0,39.9491591674,-75.1671322221,2.0,5,1,"Restaurants, Chicken Shop, American (Traditional)",Closed,Closed,14:00-20:00,14:00-20:00,14:00-20:00,14:00-20:00,14:00-20:00
3CsBRtDT5WOUu8IY0mHhXw,Slices Pizza,4249 Ridge Ave,Philadelphia,PA,19129.0,40.0096537,-75.1954732,4.0,122,1,"Pizza, Food, Restaurants",11:00-21:00,11:00-21:00,11:00-21:00,11:00-22:00,11:00-22:00,12:00-22:00,12:00-21:00
nP4LqTcK1USiw5WnbOjW7A,Marrakesh Express,4407 Chestnut St,Philadelphia,PA,19104.0,39.9567155,-75.2100343,4.5,48,0,"Moroccan, Halal, Restaurants",11:30-22:00,11:30-22:00,11:30-22:00,11:30-22:00,11:30-22:00,11:30-22:00,12:00-20:00
REns5fQe45Nk_D2UwQyr0w,Barra Restaurant,239 Chestnut St,Philadelphia,PA,19106.0,39.948818,-75.1456539,2.5,117,0,"Restaurants, Bars, Pizza, Nightlife, Italian",11:00-23:00,11:00-23:00,11:00-23:00,11:00-23:00,11:00-23:00,11:00-23:00,11:00-23:00
1NCUTTp6rIyXpwUDVv9qOA,Lazos Pizza & Grill,2533 Poplar St,Philadelphia,PA,19130.0,39.9727751034,-75.1789870874,4.0,176,1,"Pizza, American (Traditional), Restaurants, Italian",11:00-23:00,11:00-23:00,11:00-23:00,11:00-23:00,11:00-00:00,11:00-00:00,12:00-22:00
HHWTWs8sa7cE3ksH3_BCTw,Fa Caldo Caffe,1703 S 9th St,Philadelphia,PA,19148.0,39.9280696,-75.1602342,4.5,19,0,"Coffee & Tea, American (New), Restaurants, Food",08:00-15:00,08:00-15:00,08:00-15:00,08:00-15:00,08:00-15:00,08:00-15:00,08:00-15:00
qHCfhWPyb1GXpzq9Wk3Vkg,New England Pizza,6728 Bustleton Ave,Philadelphia,PA,19149.0,40.0400368,-75.0662936,3.0,22,1,"Pizza, Restaurants",11:00-23:00,11:00-23:00,11:00-23:00,11:00-00:00,11:00-00:00,11:00-00:00,12:00-23:00
OP-m-Kq-1aEWrrlaszFi9w,Ramble Pizza,,Philadelphia,PA,19125.0,39.9793657,-75.1253492,4.5,19,1,"Restaurants, Pizza, Food, Food Trucks",Closed,Closed,17:00-21:00,17:00-21:00,16:00-20:00,Closed,Closed
lT-RDsvFR21X1_5UhFp5Dg,Sue's Market,275 St James Pl,Philadelphia,PA,19106.0,39.946233,-75.1455404,4.0,9,1,"Beer, Wine & Spirits, Restaurants, Specialty Food, Food, Sandwiches, Delis, Fruits & Veggies, Grocery",Closed,07:00-21:00,07:00-21:00,07:00-21:00,07:00-21:00,07:00-21:00,08:00-20:00
rg6z4zFMxjj16qAnJ65gxg,Chevy’s Famous Thin Crust Pizza,7101 Rising Sun Ave,Philadelphia,PA,19111.0,40.0582111,-75.0868253,4.0,13,0,"Sandwiches, Pizza, Chicken Wings, Restaurants",Closed,Closed,Closed,Closed,Closed,Closed,Closed
mUIBtlWNPD7sz3rGGWQ1RA,Kanella,1001 Spruce St,Philadelphia,PA,19107.0,39.9463322,-75.1579478,4.5,579,0,"Mediterranean, Food, Greek, Restaurants, Breakfast & Brunch",Closed,17:00-22:30,17:00-22:30,17:00-22:30,17:00-22:30,17:00-22:30,17:00-21:00
hxEo_CKsmSMGXcHNLR9oow,Lulu's Pizza Bar,236 Market St,Philadelphia,PA,19106.0,39.9501019,-75.1451657,3.5,26,0,"Food, Restaurants, Nightlife, Pizza, Bars, Beer, Wine & Spirits",Closed,Closed,Closed,Closed,Closed,Closed,Closed
_FlhRk9KjdXyE0sLxUdEBQ,Commonwealth Kitchen,8016 Frankford Ave,Philadelphia,PA,19136.0,40.04186,-75.0275663,3.5,38,0,"Cheesesteaks, Restaurants, Pizza, American (Traditional)",11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-21:00
dSPA4yql9vUwnYRxHiVtHA,Makiman Sushi,1326 Spruce St,Philadelphia,PA,19107.0,39.9466853,-75.1639951,3.5,209,0,"Sushi Bars, Japanese, Restaurants",11:30-22:00,11:30-22:00,11:30-22:00,11:30-22:00,11:30-22:30,11:30-22:30,15:00-21:30
Utc1KFuFQ-wwLiUTj5FvmA,Domino's Pizza,"2308 W Oregon Ave, Ste C",Philadelphia,PA,19145.0,39.9178706,-75.1869588,2.0,26,1,"Sandwiches, Pizza, Restaurants, Chicken Wings",10:30-01:00,10:30-01:00,10:30-01:00,10:30-01:00,10:30-02:00,10:30-02:00,10:30-01:00
Tdz-vjDRKI6LRzyaW3BMkg,Charlie's Roast Pork,1301 S 3rd St,Philadelphia,PA,19147.0,39.9315335419,-75.1496175304,4.5,30,1,"Restaurants, Breakfast & Brunch, Sandwiches",11:00-23:00,10:00-23:00,10:00-23:00,10:00-23:00,10:00-23:00,10:00-23:00,10:00-23:00
gq4zw-ru_rkZ2UBIanaZFQ,McDonald's,1201 N Broad St,Philadelphia,PA,19122.0,39.9720955382,-75.1588091254,1.0,38,0,"Fast Food, Food, Burgers, Coffee & Tea, Restaurants",06:00-23:00,06:00-23:00,06:00-23:00,06:00-04:00,Closed,Closed,04:00-23:00
BWITd9JUXP3gSi1z3Y-z8g,In Riva,4116 Ridge Ave,Philadelphia,PA,19129.0,40.0078746,-75.1924072,4.0,729,0,"Italian, Food, Nightlife, Pizza, Bars, Cocktail Bars, Beer, Wine & Spirits, Restaurants",Closed,12:00-21:00,12:00-21:00,12:00-21:00,12:00-22:00,12:00-22:00,12:00-21:00
m4lkv5ksqtdXvlIVIftH_A,Pearl,1904 Chestnut St,Philadelphia,PA,19103.0,39.9517967,-75.1722608,2.5,32,0,"Asian Fusion, Nightlife, Restaurants, Dance Clubs, Lounges, Bars",17:00-22:00,17:00-22:00,17:00-23:00,17:00-23:00,17:00-23:00,17:00-23:00,17:00-22:00
4EDFnzdMBdrL4tujAA2QZQ,Philippine Jeepney Grill,7927 Bustleton Ave,Philadelphia,PA,19152.0,40.0575027,-75.0525701,3.5,12,0,"Specialty Food, Food, Filipino, Restaurants, Ethnic Food",Closed,Closed,Closed,Closed,Closed,10:00-18:00,10:00-18:00
8LonS_bxNmCDk3FWiG9lzA,Tomo Sushi & Ramen,228 Arch St,Philadelphia,PA,19106.0,39.951923,-75.144335,4.5,193,1,"Japanese, Restaurants, Ramen, Sushi Bars",Closed,15:00-21:30,15:00-21:30,15:00-21:30,15:00-22:30,15:00-22:30,15:00-21:30
byYUYIXVxS6IUXC42THYFw,Asian Star,3148 Willits Rd,Philadelphia,PA,19136.0,40.0573352,-75.014859,3.0,5,0,"Thai, Restaurants, Chinese, Japanese, Sushi Bars",11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-23:00,11:00-23:00,12:00-23:00
Ydo8zFl1PaO--g5zwyVyVg,Loco Lucho's Latino Kitchen,51 N 12th St,Philadelphia,PA,19107.0,39.9531593,-75.1590984,3.5,40,1,"Spanish, Restaurants, Latin American, Puerto Rican, Caribbean, Cuban",09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00
xruWHK8Z5N0JWyQubLHjgA,Potito's Italian American Pastries,1614 W Ritner St,Philadelphia,PA,19145.0,39.9210221,-75.1744313,3.5,88,1,"Food, Restaurants, Bakeries",Closed,07:00-20:00,07:00-20:00,07:00-20:00,07:00-20:00,07:00-20:00,07:00-18:00
TFnGJlA5l_HDdzGDkNTdTA,Smiths Restaurant and Bar,"39 S 19th St, Ste 41",Philadelphia,PA,19103.0,39.9522486027,-75.1716919961,3.0,225,1,"American (New), Bars, Nightlife, Lounges, Restaurants",16:00-19:00,16:00-19:00,16:00-19:00,16:00-19:00,16:00-19:00,16:00-19:00,16:00-19:00
hwXDlBJdtr1cFFM8sy5oPQ,Steve's Prince of Steaks,3836 Chestnut St,Philadelphia,PA,19104.0,39.9549777255,-75.199922158,3.0,11,0,"Pizza, Restaurants, American (Traditional), Cheesesteaks",Closed,Closed,Closed,Closed,Closed,Closed,Closed
dO4iyNK2KzLMe1kXLCskbw,St. Declan's Well,3131 Walnut St,Philadelphia,PA,19104.0,39.952126,-75.186438,3.5,30,0,"Nightlife, Music Venues, Irish, Pubs, Irish Pub, Arts & Entertainment, Food, Restaurants, Breweries, Bars, Beer, Wine & Spirits",11:00-02:00,11:00-02:00,11:00-02:00,11:00-02:00,11:00-02:00,09:00-02:00,09:00-02:00
2er_V-oAd7IbQ5YTY56r7A,Bareburger - Midtown Village,1109 Walnut St,Philadelphia,PA,19107.0,39.9489334,-75.1595088,4.0,622,0,"Restaurants, Burgers, American (New), Food, American (Traditional), Nightlife, Bars, Cocktail Bars, Salad",Closed,14:00-21:00,12:00-22:00,12:00-22:00,12:00-22:00,12:00-22:00,12:00-22:00
FmQygwfW_x8AkEWLXESezQ,Dough Boy Pizza,1059 Van Kirk St,Philadelphia,PA,19149.0,40.036154,-75.0881369,4.5,11,0,"Restaurants, Pizza",Closed,Closed,Closed,Closed,Closed,Closed,Closed
